uid,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release
b18381fd-9418-482b-96d3-a44a78be50b8,ONAQ,2021-04-01,2021-04-01,ONAQ-20210401-BREF1,ONAQ-20210401-BREF1-A,B00000014846,ONAQ-20210401-BREF1-B,B00000014845,"","",,,20220131T152827Z,PROVISIONAL
604fcc40-f99f-4276-b340-2a7f24119d33,ONAQ,2021-04-02,2021-04-02,ONAQ-20210402-BREF1,ONAQ-20210402-BREF1-A,B00000014922,ONAQ-20210402-BREF1-B,B00000014925,ONAQ-20210402-BREF1-C,B00000014915,,,20220131T152827Z,PROVISIONAL
e3164d61-a45f-4a84-9825-6ad765004ed8,ONAQ,2021-04-17,2021-04-17,ONAQ-20210417-BREF1,ONAQ-20210417-BREF1-A,B00000014878,ONAQ-20210417-BREF1-B,B00000014899,ONAQ-20210417-BREF1-C,B00000014869,,,20220131T152827Z,PROVISIONAL
624c440a-cd81-49b0-a596-05f652174996,ONAQ,2021-04-18,2021-04-18,ONAQ-20210418-BREF1,ONAQ-20210418-BREF1-A,B00000014891,ONAQ-20210418-BREF1-B,B00000014850,ONAQ-20210418-BREF1-C,B00000014901,,,20220131T152827Z,PROVISIONAL
6def38e1-ef38-4292-a02a-f9b7a85cd7bb,ONAQ,2021-04-19,2021-04-19,ONAQ-20210419-BREF1,ONAQ-20210419-BREF1-A,B00000014892,ONAQ-20210419-BREF1-B,B00000014903,ONAQ-20210419-BREF1-C,B00000014902,,,20220131T152827Z,PROVISIONAL
a52d3f99-f774-48f7-a174-04700a07129f,ONAQ,2021-05-25,2021-05-25,ONAQ-20210525-BREF1,ONAQ-20210525-BREF1-A,B00000014853,ONAQ-20210525-BREF1-B,B00000014858,ONAQ-20210525-BREF1-C,B00000014885,,,20220313T205659Z,PROVISIONAL
869536df-3dc9-43f4-9cb0-74d92b99e487,ONAQ,2021-05-26,2021-05-26,ONAQ-20210526-BREF1,ONAQ-20210526-BREF1-A,B00000115853,ONAQ-20210526-BREF1-B,B00000115848,ONAQ-20210526-BREF1-C,B00000115852,,,20220313T205659Z,PROVISIONAL
e8a5286f-8d18-4dc7-adf6-9588e860aeed,ONAQ,2021-05-27,2021-05-27,ONAQ-20210527-BREF1,ONAQ-20210527-BREF1-A,B00000115876,ONAQ-20210527-BREF1-B,B00000115877,"","",,,20220313T205659Z,PROVISIONAL
550c37f2-b5e9-44dc-8e9f-17c56a11c8b1,ONAQ,2021-05-28,2021-05-28,ONAQ-20210528-BREF1,ONAQ-20210528-BREF1-A,B00000115865,ONAQ-20210528-BREF1-B,B00000115866,ONAQ-20210528-BREF1-C,B00000115869,,,20220313T205659Z,PROVISIONAL
2a217f6b-557c-4e82-9a71-7d0078f0b50c,ONAQ,2021-06-15,2021-06-15,ONAQ-20210615-BREF1,ONAQ-20210615-BREF1-A,B00000115892,ONAQ-20210615-BREF1-B,B00000115894,ONAQ-20210615-BREF1-C,B00000115895,,,20220407T152917Z,PROVISIONAL
b600e853-0778-4984-bbde-6904e5ba305e,ONAQ,2021-06-16,2021-06-16,ONAQ-20210616-BREF1,ONAQ-20210616-BREF1-A,B00000115906,ONAQ-20210616-BREF1-B,B00000115908,ONAQ-20210616-BREF1-C,B00000115914,,,20220407T152917Z,PROVISIONAL
9fbacd6a-3fe4-4379-a11e-8541456701c9,ONAQ,2021-06-17,2021-06-17,ONAQ-20210617-BREF1,ONAQ-20210617-BREF1-A,B00000115930,ONAQ-20210617-BREF1-B,B00000115929,ONAQ-20210617-BREF1-C,B00000115928,,,20220407T152917Z,PROVISIONAL
6597743e-5411-4632-a579-f11eba62c17b,ONAQ,2021-10-21,2021-10-21,ONAQ-20211021-BREF1,ONAQ-20211021-BREF1-A,B00000113230,ONAQ-20211021-BREF1-B,B00000113228,ONAQ-20211021-BREF1-C,B00000113229,,,20220509T142955Z,PROVISIONAL
63fe6772-c534-46bc-8ade-9fe22aea2121,ONAQ,2021-10-22,2021-10-22,ONAQ-20211022-BREF1,ONAQ-20211022-BREF1-A,B00000113225,ONAQ-20211022-BREF1-B,B00000113227,ONAQ-20211022-BREF1-C,B00000113226,,,20220509T142955Z,PROVISIONAL
109d2f97-8edb-40db-b33f-11ffb2cb1eec,ONAQ,2021-11-10,2021-11-10,ONAQ-20211110-BREF1,ONAQ-20211110-BREF1-A,B00000116127,ONAQ-20211110-BREF1-B,B00000116125,ONAQ-20211110-BREF1-C,B00000116126,,,20220516T155133Z,PROVISIONAL
22c2a64f-a6f7-4757-830b-9291d0d97730,ONAQ,2021-11-12,2021-11-12,ONAQ-20211112-BREF1,ONAQ-20211112-BREF1-A,B00000116154,ONAQ-20211112-BREF1-B,B00000116155,ONAQ-20211112-BREF1-C,B00000116153,,,20220516T155133Z,PROVISIONAL
581f0021-70a0-4ccb-af5d-ef6f7ac62553,WREF,2019-04-30,2019-04-30,WREF-20190430-BREF1,WREF-20190430-BREF1-A,B00000040814,WREF-20190430-BREF1-B,B00000040815,WREF-20190430-BREF1-C,B00000040820,,,20211222T001747Z,RELEASE-2022
5ea0079e-5ff8-4184-b839-80e828e77ac0,WREF,2019-05-01,2019-05-01,WREF-20190501-BREF1,WREF-20190501-BREF1-A,B00000040845,WREF-20190501-BREF1-B,B00000040846,WREF-20190501-BREF1-C,B00000040853,,,20211222T013930Z,RELEASE-2022
256e4954-366b-4f70-82b4-de5b843b0296,WREF,2019-05-02,2019-05-02,WREF-20190502-BREF1,WREF-20190502-BREF1-A,B00000040996,WREF-20190502-BREF1-B,B00000040995,WREF-20190502-BREF1-C,B00000040997,,,20211222T013930Z,RELEASE-2022
7d721445-5fe8-4105-8740-ce14c93b4c8e,WREF,2019-05-03,2019-05-03,WREF-20190503-BREF1,WREF-20190503-BREF1-A,B00000041076,WREF-20190503-BREF1-B,B00000041075,WREF-20190503-BREF1-C,B00000041074,,,20211222T013930Z,RELEASE-2022
f74d99a4-3478-4c3f-8efa-d0a9798a26e2,WREF,2019-05-22,2019-05-22,WREF-20190522-BREF1,WREF-20190522-BREF1-A,B00000041020,WREF-20190522-BREF1-B,B00000041025,WREF-20190522-BREF1-C,B00000041038,,,20211222T013930Z,RELEASE-2022
20e2a7c2-1d43-4bb0-a03d-72f03e41b5f9,WREF,2019-05-23,2019-05-23,WREF-20190523-BREF1,WREF-20190523-BREF1-A,B00000041086,WREF-20190523-BREF1-B,B00000041080,WREF-20190523-BREF1-C,B00000041082,,,20211222T013930Z,RELEASE-2022
d225c145-ec69-41c8-8cbb-fc5c7707f83a,WREF,2019-05-24,2019-05-24,WREF-20190524-BREF1,WREF-20190524-BREF1-A,B00000041103,WREF-20190524-BREF1-B,B00000041104,WREF-20190524-BREF1-C,B00000041105,,,20211222T013930Z,RELEASE-2022
b2fe8976-edc1-4fdf-9aa7-2529c55df51f,WREF,2019-06-18,2019-06-18,WREF-20190618-BREF1,WREF-20190618-BREF1-A,B00000041160,WREF-20190618-BREF1-B,B00000041161,WREF-20190618-BREF1-C,B00000041163,,,20211222T031610Z,RELEASE-2022
c0dded8f-9104-4146-b6c5-edee87a72688,WREF,2019-06-19,2019-06-19,WREF-20190619-BREF1,WREF-20190619-BREF1-A,B00000041216,WREF-20190619-BREF1-B,B00000041217,WREF-20190619-BREF1-C,B00000041218,,,20211222T031610Z,RELEASE-2022
77ce06ab-2a4f-4c17-98c7-85b375c18716,WREF,2019-06-20,2019-06-20,WREF-20190620-BREF1,WREF-20190620-BREF1-A,B00000041263,WREF-20190620-BREF1-B,B00000041264,WREF-20190620-BREF1-C,B00000041265,,,20211222T031610Z,RELEASE-2022
a1f42531-7f76-49ce-b09d-83deda7ca603,WREF,2019-06-21,2019-06-21,WREF-20190621-BREF1,WREF-20190621-BREF1-A,B00000041274,WREF-20190621-BREF1-B,B00000041275,WREF-20190621-BREF1-C,B00000041276,,,20211222T031610Z,RELEASE-2022
76dcaa16-c858-466d-b89a-764ad555d593,WREF,2019-07-09,2019-07-09,WREF-20190709-BREF1,WREF-20190709-BREF1-A,B00000041405,WREF-20190709-BREF1-B,B00000041408,WREF-20190709-BREF1-C,B00000041409,,,20211221T200411Z,RELEASE-2022
18d08577-5905-4d57-b511-55958c389786,WREF,2019-07-10,2019-07-10,WREF-20190710-BREF1,WREF-20190710-BREF1-A,B00000053104,WREF-20190710-BREF1-B,B00000053103,WREF-20190710-BREF1-C,B00000053102,,,20211221T200411Z,RELEASE-2022
0d8a697b-ddba-4679-83a9-698543a48ea3,WREF,2019-07-11,2019-07-11,WREF-20190711-BREF1,WREF-20190711-BREF1-A,B00000041422,WREF-20190711-BREF1-B,B00000041423,WREF-20190711-BREF1-C,B00000041421,,,20211221T200411Z,RELEASE-2022
62f2bff8-a772-4801-93da-89606160e1a3,WREF,2019-10-08,2019-10-08,WREF-20191008-BREF1,WREF-20191008-BREF1-A,B00000041706,WREF-20191008-BREF1-B,B00000041711,WREF-20191008-BREF1-C,B00000041714,,,20211221T201425Z,RELEASE-2022
75a25610-ee41-4949-a97b-79c9ba7ae002,WREF,2019-10-09,2019-10-09,WREF-20191009-BREF1,WREF-20191009-BREF1-A,B00000053360,WREF-20191009-BREF1-B,B00000053379,WREF-20191009-BREF1-C,B00000041717,,,20211221T201425Z,RELEASE-2022
e22f11b7-d866-4575-82fe-331b09c4fa05,WREF,2019-10-10,2019-10-10,WREF-20191010-BREF1,WREF-20191010-BREF1-A,B00000041749,WREF-20191010-BREF1-B,B00000041750,WREF-20191010-BREF1-C,B00000053351,,,20211221T201425Z,RELEASE-2022
d68fed46-2cec-44df-bfa0-390c37c9a5b2,WREF,2019-10-11,2019-10-11,WREF-20191011-BREF1,WREF-20191011-BREF1-A,B00000041768,WREF-20191011-BREF1-B,B00000041764,WREF-20191011-BREF1-C,B00000041771,,,20211221T201425Z,RELEASE-2022
48b9f1f7-3274-42cd-8734-e398d7877a24,WREF,2019-10-29,2019-10-29,WREF-20191029-BREF1,WREF-20191029-BREF1-A,B00000053384,WREF-20191029-BREF1-B,B00000053385,WREF-20191029-BREF1-C,B00000053386,,,20211221T201425Z,RELEASE-2022
20205f08-7cfc-45a3-b749-2b1b7f720100,WREF,2019-10-30,2019-10-30,WREF-20191030-BREF1,WREF-20191030-BREF1-A,B00000053398,WREF-20191030-BREF1-B,B00000053399,WREF-20191030-BREF1-C,B00000053400,,,20211221T201425Z,RELEASE-2022
93dbaef7-c198-4680-ba62-928fce031d7b,WREF,2019-10-31,2019-10-31,WREF-20191031-BREF2,WREF-20191031-BREF2-A,B00000053415,WREF-20191031-BREF2-B,B00000053416,WREF-20191031-BREF2-C,B00000053417,,,20211221T201425Z,RELEASE-2022
28d7fdbe-f998-409f-a9f5-61b08735d96c,WREF,2019-11-01,2019-11-01,WREF-20191101-BREF2,WREF-20191101-BREF2-A,B00000053430,WREF-20191101-BREF2-B,B00000053436,WREF-20191101-BREF2-C,B00000053428,,,20211221T205229Z,RELEASE-2022
9b6dca72-bcff-4143-87da-dcc1bf515220,SJER,2018-10-09,2018-10-09,SJER-20181009-BREF2,SJER-20181009-BREF2-A,"",SJER-20181009-BREF2-B,"",SJER-20181009-BREF2-C,"",,,20211222T002108Z,RELEASE-2022
97985191-97ae-4e47-8035-360fb65ece5a,SJER,2018-10-10,2018-10-10,SJER-20181010-BREF2,SJER-20181010-BREF2-A,"",SJER-20181010-BREF2-B,"",SJER-20181010-BREF2-C,"",,,20211222T002108Z,RELEASE-2022
68b2c1c5-ff3b-465e-b5b3-e6f079ff4784,SJER,2018-10-11,2018-10-11,SJER-20181011-BREF2,SJER-20181011-BREF2-A,"",SJER-20181011-BREF2-B,"",SJER-20181011-BREF2-C,"",,,20211222T002108Z,RELEASE-2022
a63bd4a1-ae15-4a62-9330-8d767e06c1b5,SJER,2018-10-29,2018-10-29,SJER-20181029-BREF2,SJER-20181029-BREF2-A,B00000043102,SJER-20181029-BREF2-B,B00000043103,SJER-20181029-BREF2-C,B00000043104,,,20211222T002108Z,RELEASE-2022
e990969c-fc23-45c2-8181-0456209139d8,SJER,2018-10-30,2018-10-30,SJER-20181030-BREF2,SJER-20181030-BREF2-A,B00000043115,SJER-20181030-BREF2-B,B00000043116,SJER-20181030-BREF2-C,B00000043114,,,20211222T002108Z,RELEASE-2022
fc18ecef-f87f-4764-a830-6d5e4ad85906,SJER,2018-10-31,2018-10-31,SJER-20181031-BREF2,SJER-20181031-BREF2-A,B00000043127,SJER-20181031-BREF2-B,B00000043128,SJER-20181031-BREF2-C,B00000043126,,,20211222T002108Z,RELEASE-2022
652c35cb-19d3-44ce-9ccf-db1ce18c0c82,SJER,2019-03-12,2019-03-12,SJER-20190312-BREF1,SJER-20190312-BREF1-A,B00000043303,SJER-20190312-BREF1-B,B00000043302,SJER-20190312-BREF1-C,B00000043300,,,20211222T011031Z,RELEASE-2022
056a8a8d-b320-4b4c-9a93-59bb3a5f146a,SJER,2019-03-13,2019-03-13,SJER-20190313-BREF1,SJER-20190313-BREF1-A,B00000043337,SJER-20190313-BREF1-B,B00000043338,SJER-20190313-BREF1-C,B00000043336,,,20211222T011031Z,RELEASE-2022
576f866b-6c19-4618-9ffc-8a22c323afc7,SJER,2019-03-14,2019-03-14,SJER-20190314-BREF1,SJER-20190314-BREF1-A,B00000043341,SJER-20190314-BREF1-B,B00000043340,SJER-20190314-BREF1-C,B00000043339,,,20211222T011031Z,RELEASE-2022
2d57af6a-66d3-4802-a9ca-b223b3a89ad0,SJER,2019-04-01,2019-04-01,SJER-20190401-BREF1,SJER-20190401-BREF1-A,B00000043476,SJER-20190401-BREF1-B,B00000043477,SJER-20190401-BREF1-C,B00000043475,,,20211221T201943Z,RELEASE-2022
916a8877-27a3-4051-944c-f1f0a9dcd2d1,SJER,2019-04-02,2019-04-02,SJER-20190402-BREF1,SJER-20190402-BREF1-A,B00000043506,SJER-20190402-BREF1-B,B00000043505,SJER-20190402-BREF1-C,B00000043496,,,20211221T201943Z,RELEASE-2022
97b1b6bc-945e-474d-9685-a9fa6f31376e,SJER,2019-04-04,2019-04-04,SJER-20190404-BREF1,SJER-20190404-BREF1-A,B00000043530,SJER-20190404-BREF1-B,B00000043524,SJER-20190404-BREF1-C,B00000043523,,,20211221T201943Z,RELEASE-2022
74c3e93a-e54d-435a-85a4-3318e7b0aa14,SJER,2019-05-07,2019-05-07,SJER-20190507-BREF2,SJER-20190507-BREF2-A,B00000043687,SJER-20190507-BREF2-B,B00000043688,SJER-20190507-BREF2-C,B00000043689,,,20211221T231315Z,RELEASE-2022
f3ba349c-92bf-4855-bc65-688852e6b03e,SJER,2019-05-08,2019-05-08,SJER-20190508-BREF2,SJER-20190508-BREF2-A,B00000043783,SJER-20190508-BREF2-B,B00000043784,SJER-20190508-BREF2-C,B00000043785,,,20211221T231315Z,RELEASE-2022
15fb5048-c3b2-46bf-b7e8-d63dcf4d488a,SJER,2019-05-09,2019-05-09,SJER-20190509-BREF3,SJER-20190509-BREF3-A,B00000043815,SJER-20190509-BREF3-B,B00000043814,SJER-20190509-BREF3-C,B00000043813,,,20211221T231315Z,RELEASE-2022
875e8437-9393-4c7e-adcc-3e1b4302f16c,SJER,2019-06-03,2019-06-03,SJER-20190603-BREF2,SJER-20190603-BREF2-A,B00000043709,SJER-20190603-BREF2-B,B00000043708,SJER-20190603-BREF2-C,B00000043707,,,20211222T023118Z,RELEASE-2022
2fbe8f99-0690-48e9-8ffd-4a5ba2232130,SJER,2019-06-04,2019-06-04,SJER-20190604-BREF2,SJER-20190604-BREF2-A,B00000043922,SJER-20190604-BREF2-B,B00000043921,SJER-20190604-BREF2-C,B00000043920,,,20211222T023118Z,RELEASE-2022
fde3ce9c-1e02-494a-bc43-9ac5c23b8b96,SOAP,2018-04-03,2018-04-03,SOAP-20180403-BREF1,SOAP-20180403-BREF1-A,B00000009307,SOAP-20180403-BREF1-B,B00000009308,SOAP-20180403-BREF1-C,B00000009309,,,20211222T011024Z,RELEASE-2022
e1d8224d-62f7-4e03-bfef-3395bcedf651,SOAP,2018-04-04,2018-04-04,SOAP-20180404-BREF1,SOAP-20180404-BREF1-A,A00000030421,SOAP-20180404-BREF1-B,A00000030420,SOAP-20180404-BREF1-C,A00000030419,,,20211222T011024Z,RELEASE-2022
fee93bfe-c015-4fc4-9e4a-0cafb43cb2ac,SOAP,2018-04-05,2018-04-05,SOAP-20180405-BREF1,SOAP-20180405-BREF1-A,A00000030502,SOAP-20180405-BREF1-B,A00000030503,SOAP-20180405-BREF1-C,A00000030500,,,20211222T011024Z,RELEASE-2022
211cf1b6-db8d-445c-b3ed-af88cc854dac,SOAP,2018-04-06,2018-04-06,SOAP-20180406-BREF1,SOAP-20180406-BREF1-A,A00000030507,SOAP-20180406-BREF1-B,A00000030506,SOAP-20180406-BREF1-C,A00000030505,,,20211222T011024Z,RELEASE-2022
f01aac12-dd1e-4429-9361-3ac827140e32,SOAP,2018-04-24,2018-04-24,SOAP-20180424-BREF1,SOAP-20180424-BREF1-A,A00000025985,SOAP-20180424-BREF1-B,A00000025984,SOAP-20180424-BREF1-C,A00000025983,,,20211222T011024Z,RELEASE-2022
08731d06-ddd2-4944-8a43-4dd6ae1c4a1d,SOAP,2018-04-26,2018-04-26,SOAP-20180426-BREF1,SOAP-20180426-BREF1-A,B00000009328,SOAP-20180426-BREF1-B,B00000009330,SOAP-20180426-BREF1-C,B00000009329,,,20211222T011024Z,RELEASE-2022
b24de330-4816-4506-af57-216ab18dcbba,SOAP,2018-04-27,2018-04-27,SOAP-20180427-BREF1,SOAP-20180427-BREF1-A,B00000009342,SOAP-20180427-BREF1-B,B00000009341,SOAP-20180427-BREF1-C,B00000009340,,,20211222T011024Z,RELEASE-2022
2648ea09-1f7c-4013-89c1-6d465b5b78fc,SOAP,2018-05-30,2018-05-30,SOAP-20180530-BREF1,SOAP-20180530-BREF1-A,B00000009484,SOAP-20180530-BREF1-B,B00000009486,SOAP-20180530-BREF1-C,B00000009485,,,20211221T210720Z,RELEASE-2022
6bd321ca-5574-4962-a364-88578962c4cf,SOAP,2018-05-31,2018-05-31,SOAP-20180531-BREF1,SOAP-20180531-BREF1-A,B00000009543,SOAP-20180531-BREF1-B,B00000009544,SOAP-20180531-BREF1-C,B00000009545,,,20211221T210720Z,RELEASE-2022
fae1abe6-ee17-4b8d-af75-a2a12a1d6d37,SOAP,2018-06-01,2018-06-01,SOAP-20180601-BREF1,SOAP-20180601-BREF1-A,B00000009574,SOAP-20180601-BREF1-B,B00000009547,SOAP-20180601-BREF1-C,B00000009573,,,20211221T221055Z,RELEASE-2022
4d75954f-e700-4e61-a288-934e8437a80a,SOAP,2018-06-19,2018-06-19,SOAP-20180619-BREF1,SOAP-20180619-BREF1-A,B00000009642,SOAP-20180619-BREF1-B,B00000009645,SOAP-20180619-BREF1-C,B00000009646,,,20211221T221055Z,RELEASE-2022
b70423a5-6f9e-42c4-8442-8dcc1766f3fd,SOAP,2018-06-20,2018-06-20,SOAP-20180620-BREF1,SOAP-20180620-BREF1-A,B00000009654,SOAP-20180620-BREF1-B,B00000009655,SOAP-20180620-BREF1-C,B00000009656,,,20211221T221055Z,RELEASE-2022
79501cb9-3567-4374-b07c-57f5f5570378,SOAP,2018-06-21,2018-06-21,SOAP-20180621-BREF1,SOAP-20180621-BREF1-A,"",SOAP-20180621-BREF1-B,"",SOAP-20180621-BREF1-C,"",,,20211221T221055Z,RELEASE-2022
6f344629-efdd-4cb2-9381-260e154e71bc,SOAP,2018-10-23,2018-10-23,SOAP-20181023-BREF2,SOAP-20181023-BREF2-A,"",SOAP-20181023-BREF2-B,"",SOAP-20181023-BREF2-C,"",,,20211222T012757Z,RELEASE-2022
d55df28f-fdf3-4d0b-a27a-fee5995065d6,SOAP,2018-10-24,2018-10-24,SOAP-20181024-BREF2,SOAP-20181024-BREF2-A,B00000043080,SOAP-20181024-BREF2-B,B00000043079,SOAP-20181024-BREF2-C,B00000043081,,,20211222T012757Z,RELEASE-2022
ed62cf51-3b80-48ef-ab11-946f2ab35d54,SOAP,2018-10-26,2018-10-26,SOAP-20181026-BREF2,SOAP-20181026-BREF2-A,B00000010060,SOAP-20181026-BREF2-B,B00000043091,SOAP-20181026-BREF2-C,B00000043090,,,20211222T012757Z,RELEASE-2022
93d1d020-4134-4946-864a-62d7b2bdf090,SOAP,2018-11-13,2018-11-13,SOAP-20181113-BREF2,SOAP-20181113-BREF2-A,B00000043147,SOAP-20181113-BREF2-B,B00000043148,SOAP-20181113-BREF2-C,B00000043146,,,20211222T042933Z,RELEASE-2022
f9c0b1c9-4a23-4e2b-920a-7a710151c597,SOAP,2018-11-14,2018-11-14,SOAP-20181114-BREF2,SOAP-20181114-BREF2-A,B00000043152,SOAP-20181114-BREF2-B,B00000043153,SOAP-20181114-BREF2-C,B00000043151,,,20211222T042933Z,RELEASE-2022
8f134e58-5161-4d1b-945f-18ef38843226,TEAK,2021-05-04,2021-05-04,TEAK-20210504-BREF1,TEAK-20210504-BREF1-A,B00000123188,TEAK-20210504-BREF1-B,B00000123187,TEAK-20210504-BREF1-C,B00000123186,,,20220418T162701Z,PROVISIONAL
b07ff564-9932-4eda-959d-c9899f23264d,TEAK,2021-05-05,2021-05-05,TEAK-20210505-BREF1,TEAK-20210505-BREF1-A,B00000123194,TEAK-20210505-BREF1-B,B00000123195,TEAK-20210505-BREF1-C,B00000123193,,,20220418T162701Z,PROVISIONAL
0c5f78f1-d105-4b02-bf46-48e1433a2894,TEAK,2021-05-11,2021-05-11,TEAK-20210511-BREF1,TEAK-20210511-BREF1-A,B00000123231,TEAK-20210511-BREF1-B,B00000123229,TEAK-20210511-BREF1-C,B00000123230,,,20220418T162701Z,PROVISIONAL
e66e2eb8-9c89-4568-a49a-db58a2eaef32,TEAK,2021-05-25,2021-05-25,TEAK-20210525-BREF1,TEAK-20210525-BREF1-A,B00000123222,TEAK-20210525-BREF1-B,B00000123223,TEAK-20210525-BREF1-C,B00000123224,,,20220418T162701Z,PROVISIONAL
1a0e3ea9-33c1-49da-8565-907002e2400a,TEAK,2021-05-27,2021-05-27,TEAK-20210527-BREF1,TEAK-20210527-BREF1-A,B00000123523,TEAK-20210527-BREF1-B,B00000123192,"","",,,20220418T162701Z,PROVISIONAL
12834719-1e2f-4d99-9ec5-355b0d22b4eb,TEAK,2021-06-02,2021-06-02,TEAK-20210602-BREF1,TEAK-20210602-BREF1-A,B00000123541,TEAK-20210602-BREF1-B,B00000123542,TEAK-20210602-BREF1-C,B00000123543,,,20220516T155109Z,PROVISIONAL
066b3b17-5b2a-4976-a9fa-bdcf03ddc006,TEAK,2021-07-20,2021-07-20,TEAK-20210720-BREF1,TEAK-20210720-BREF1-A,B00000123614,TEAK-20210720-BREF1-B,B00000123617,TEAK-20210720-BREF1-C,B00000123618,,,20220516T155229Z,PROVISIONAL
b1cf4773-1569-48de-95ee-589ba3a5d82a,TEAK,2021-07-21,2021-07-21,TEAK-20210721-BREF1,TEAK-20210721-BREF1-A,B00000123639,TEAK-20210721-BREF1-B,B00000123638,TEAK-20210721-BREF1-C,B00000123637,,,20220516T155229Z,PROVISIONAL
66155168-f67e-4eb3-ac07-56118ebeb17f,TEAK,2021-07-27,2021-07-27,TEAK-20210727-BREF1,TEAK-20210727-BREF1-A,B00000123701,TEAK-20210727-BREF1-B,B00000123702,TEAK-20210727-BREF1-C,B00000123703,,,20220516T155229Z,PROVISIONAL
2968525c-0ead-4bf0-b2d3-81f9b73e236e,TEAK,2021-07-29,2021-07-29,TEAK-20210729-BREF1,TEAK-20210729-BREF1-A,B00000045091,TEAK-20210729-BREF1-B,B00000045092,"","",,,20220516T155229Z,PROVISIONAL
18c2627e-2e6c-4beb-a2c4-157b924289e6,TEAK,2021-08-11,2021-08-11,TEAK-20210811-BREF1,TEAK-20210811-BREF1-A,B00000045136,TEAK-20210811-BREF1-B,B00000045137,TEAK-20210811-BREF1-C,B00000045135,,,20220516T160452Z,PROVISIONAL
3294d78a-5ce3-4f43-8d81-8a6c666c936e,TEAK,2021-08-12,2021-08-12,TEAK-20210812-BREF1,TEAK-20210812-BREF1-A,B00000045140,TEAK-20210812-BREF1-B,B00000045139,"","",,,20220516T160452Z,PROVISIONAL
28c76178-ef08-4160-a78b-0a333493a08b,TEAK,2021-08-25,2021-08-25,TEAK-20210825-BREF2,TEAK-20210825-BREF2-A,B00000045163,TEAK-20210825-BREF2-B,B00000045164,TEAK-20210825-BREF2-C,B00000045165,,,20220516T160452Z,PROVISIONAL
636ac453-bb2b-451f-ab7d-a1556a2831d9,TEAK,2021-10-06,2021-10-06,TEAK-20211006-BREF2,TEAK-20211006-BREF2-A,B00000045350,TEAK-20211006-BREF2-B,B00000045351,,,,,20220503T164819Z,PROVISIONAL
16cbea49-b5d0-4cdc-b68b-726686469ccc,TEAK,2021-10-12,2021-10-12,TEAK-20211012-BREF3,TEAK-20211012-BREF3-A,B00000045367,TEAK-20211012-BREF3-B,B00000045369,,,,,20220503T164819Z,PROVISIONAL
7f9c5164-88c9-40aa-8954-d6b9dea4ce97,TEAK,2021-10-14,2021-10-14,TEAK-20211014-BREF3,TEAK-20211014-BREF3-A,B00000045380,TEAK-20211014-BREF3-B,B00000045382,,,,,20220503T164819Z,PROVISIONAL
e63f6d10-5b71-4097-ba71-fb7a6f5f1562,TEAK,2021-10-28,2021-10-28,TEAK-20211028-BREF3,TEAK-20211028-BREF3-A,B00000045431,TEAK-20211028-BREF3-B,B00000045432,,,,,20220503T164819Z,PROVISIONAL
138f27c4-6b2b-4be2-91e8-45c37ddb2633,TEAK,2021-11-04,2021-11-04,TEAK-20211104-BREF3,TEAK-20211104-BREF3-A,B00000045482,TEAK-20211104-BREF3-B,B00000045481,TEAK-20211104-BREF3-C,B00000045483,,,20220516T155131Z,PROVISIONAL
1c2cf423-6d97-4b19-97bc-02607ac5a80a,TOOL,2017-07-20,2017-07-20,TOOL-20170720-BREF1,TOOL-20170720-BREF1-A,,TOOL-20170720-BREF1-B,,TOOL-20170720-BREF1-C,,,,20211222T010654Z,RELEASE-2022
e3f01fed-5e31-4060-b06c-b4df0a2703f2,TOOL,2017-07-22,2017-07-22,TOOL-20170722-BREF1,TOOL-20170722-BREF1-A,,TOOL-20170722-BREF1-B,,TOOL-20170722-BREF1-C,,,,20211222T010654Z,RELEASE-2022
ebc44488-f384-4003-9fb5-c4de731764d3,TOOL,2017-07-27,2017-07-27,TOOL-20170727-BREF1,TOOL-20170727-BREF1-A,,TOOL-20170727-BREF1-B,,TOOL-20170727-BREF1-C,,,,20211222T010654Z,RELEASE-2022
e655aeb5-e830-4272-ae74-43d0005d56b7,TOOL,2017-08-17,2017-08-17,TOOL-20170817-BREF1,TOOL-20170817-BREF1-A,,TOOL-20170817-BREF1-B,,TOOL-20170817-BREF1-C,,KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.,,20211221T203532Z,RELEASE-2022
127ef48f-8fce-4c3f-a598-93cfe396e42e,TOOL,2017-08-19,2017-08-19,TOOL-20170819-BREF1,TOOL-20170819-BREF1-A,,TOOL-20170819-BREF1-B,,TOOL-20170819-BREF1-C,,KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.,,20211221T203532Z,RELEASE-2022
ccc13c76-7998-4a10-90cf-d64dfabf61d0,TOOL,2017-08-22,2017-08-22,TOOL-20170822-BREF1,TOOL-20170822-BREF1-A,,TOOL-20170822-BREF1-B,,TOOL-20170822-BREF1-C,,KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.,,20211221T203532Z,RELEASE-2022
